,0,1
2141,すでに該当するブログは削除されているものの、ネットで世界中に情報を発信できる現代、甲子園出場校の選手達が飲酒した事実を堂々と明かしたり、具体的な球団名とともに商品提供を受けたことを書き込むなど——、（後者が事実であれば、むしろ球団側に非を問うことになるが）高野連は野球以前に球児達の情報リテラシー教育から取り組む必要があるといえよう,できる
2142,今年の躍進に勢いをつけた、44年振りの開幕2週連続優勝について、「いいオフシーズンを過ごせていたので、準備が出来ている感じはしたけど、2週連続は考えてなかった」という宮里,つく
2143,それでも「チームを引っ張るという責任が芽生えたというか、長谷部さんとか（川島）永嗣さんとかも、すごくチームを引っ張ってくれていますし、自分も五輪でそういう存在になれた一番いい」と話し、「今年は人の見る目も違いますし、去年より成長した姿を見せないと終わっちゃうのかなと思います,なる
2144,報道では、金本が「低いでしょ」とコースの確認をしたところ、飯塚球審からは「偉そうに何を言うんだ」という返答があり、この言葉が金本の怒りに火をつけたという,つく
2145,彼がしっかり野球に集中出来るよう妻として支えになれたらと思います」と語っている,なる
2146,ダルビッシュにとっては、離婚問題を渡米前に片付けたいというのが本音だろう,片付く
2147,■遠藤保仁関連リンク・遠藤、11年間で3度しか失敗していないPKの極意語った・遠藤語るフリーキック「一つの駆け引き」・アジアカップ2011日本代表総括：「いまこそ結果には目を瞑れ」・サッカー新名言：「ヤット、お前その腹でベスト4に行けるのか,行く
2148,実際、この記者会見に対するインターネット上のファンの声は辛辣なもので、「10点ですめばいいねｗ」「またのらりくらりと6回被安打10で3失点か」「野手の気持ちも考えて発言しろよw」「スタートダッシュってのは、大事なんだけどな」「打線に11点とれよ、ってこと,とる
2149,江川：今年は日本一になれると思っていた,なる
2150,佐々木監督から寄せられた質問は「2年前に彼氏ができて、プレー面でも凄くよくなったように感じました,できる
2151,今後は、斎藤に強引な取材をしようものなら、イチローの取材ができなくなるという無言の圧力もあるというから、斎藤にとっては野球に専念できる環境を掴んだということになるのか,できる
2152,ないっす（笑）」（北島）、「私は2ヶ月間、ヨーロッパに合宿に出ていて、まだ日本に帰れていないので、まずは何も考えなくていい時間と、帰ったらお寿司が食べたいなと思います」（寺川）、「私は大学4年生なので、最後のインカレということで、はやく大学のほうに帰って水泳部のみんなに会いたいです」（鈴木）、「僕は焼肉が食べたいです」（入江）、「ゆっくりしたいのと、おいしいものをいっぱい食べたいなと思います」（藤井）、「私もゆっくりすることと、おいしいものを食べたい」（上田）、「私もおいしいものを沢山食べたいんですけど、2ヶ月間海外で痛んでしまった髪の毛を綺麗にしたいです」（加藤）と、それぞれが語った,帰る
2153,それでも、「4年ずっと最下位になっているとか、その前もあまり調子がよくなかったって皆さんご存知なので、まずは変わったっていうのをどう出すかがポイント」と、チーム運営に意気込みをみせた,みす
