,0,1,2
1889,"ネット上でも、""移籍決定""と報じた一部メディアの報道姿勢について「これで何を書いても良いって前例ができてしまったな」「移籍決定の飛ばし記事の謝罪しなよ」「本田に賠償金払えよ」「言い逃れ記事書いてんじゃねーよ」といった声が挙がっている",払う
1890,でも、節操なさすぎくらいじゃないとお金持ちになれないよね」「なでしこの人気に当て込むな(笑)」といった批判が噴出,なる
1891,これにより、清武はC大阪のキャンプに合流できないばかりか、開幕前の大事な時期をリハビリに当てることを余儀なくされる,できる
1892,シーズンを通して戦う身体づくりを満足にできず、開幕を迎えることになることは避けられない,できる
1893,また、「朝稽古だけじゃなく、夜も筋トレやってました」と肉体強化を明かした把瑠都だが、「場所に向けてだけじゃなくて、そろそろ夏なのでビーチにいけなきゃいけない」と、やっぱりおどけてみせたのだった,いく
1894,幸い永井はローテーションを一回回避する程度で済み、岩隈も5日にイースタン・リーグで調整登板できる見通しだという,できる
1895,”、“何言ってんだ、この人”って思って」（吉田）、「全然試合に集中できたし、そういう面ではアウェーの利は日本に少ないかなと思って」（テセ）というやり取りがあったようだが、最後に訪れた吉田のゴールについては「教科書通りのヘディングシュート,できる
1896,それにうまく順応できたら、日本と同じくらい活躍できる,できる
1897,一流同士が切磋琢磨をして、レベルを上げていって、全体的にメジャーと本当のワールドシリーズが戦えるような方向に行って欲しいなと思う,戦う
1898,すると、徹子は「なんか、すごく真央ちゃんが落ち込んで、スケート辞めたいって」と言いかけ、話を核心に進めようとした瞬間、運ばれてきた料理に「これ何ですか,進む
1899,全体的な反省と、一番最初のページにその年の短期・中期・長期って目標を書かせられて、将来の夢を書かせられて、こうするためにどうなるかっていう未来に向けての明確なプランを文字に残せっていうような」と説明し、これは俊輔自身、今でも書き続けているという,残す
1900,「まあ、焦ってないかと言われれば、嘘になるかもしれないですけど、ケガして落ち込んでても、前に進めないし、どっかで自分の気持ちを切り替えて前向きにやらないといけない」と語る丸山は、「オリンピックまで、自分が復帰してから期間があるので、そういうところで今まで以上のプレーを見せれば」と、代表メンバー入りに望みを繋ぐ,進む
1901,また自軍について、「彼らには“W杯に出場できる力を持っている”といい続けてきた,できる
